timestamp;nodo;carico_kw;fv_kw;stato_attuale_prelievo_kw;stato_attuale_immissione_kw;fv_prelievo_kw;fv_immissione_kw;fv_accumulo_autoconsumo_prelievo_kw;fv_accumulo_autoconsumo_immissione_kw;fv_accumulo_riduzione_picchi_prelievo_kw;fv_accumulo_riduzione_picchi_immissione_kw;auto_soc_pct;picchi_soc_pct
2026-06-16T14:15;RM;215.2;73.1;215.2;0.0;142.1;0.0;142.1;0.0;142.1;0.0;10.0;90.0
2026-06-16T14:30;RM;215.3;86.8;215.3;0.0;128.5;0.0;128.5;0.0;128.5;0.0;10.0;90.0
2026-06-16T14:45;RM;215.3;67.7;215.3;0.0;147.6;0.0;147.6;0.0;147.6;0.0;10.0;90.0
2026-06-16T15:00;RM;215.3;53.6;215.3;0.0;161.7;0.0;161.7;0.0;161.7;0.0;10.0;90.0
2026-06-16T15:15;RM;215.2;49.6;215.2;0.0;165.6;0.0;165.6;0.0;165.6;0.0;10.0;90.0
2026-06-16T15:30;RM;215.1;55.4;215.1;0.0;159.7;0.0;159.7;0.0;159.7;0.0;10.0;90.0
2026-06-16T15:45;RM;214.9;65.2;214.9;0.0;149.6;0.0;149.6;0.0;149.6;0.0;10.0;90.0
2026-06-16T16:00;RM;214.6;69.2;214.6;0.0;145.4;0.0;145.4;0.0;145.4;0.0;10.0;90.0
2026-06-16T16:15;RM;214.2;62.8;214.2;0.0;151.4;0.0;151.4;0.0;151.4;0.0;10.0;90.0
2026-06-16T16:30;RM;213.8;61.3;213.8;0.0;152.5;0.0;152.5;0.0;152.5;0.0;10.0;90.0
2026-06-16T16:45;RM;213.3;57.0;213.3;0.0;156.3;0.0;156.3;0.0;156.3;0.0;10.0;90.0
2026-06-16T17:00;RM;212.7;50.7;212.7;0.0;162.0;0.0;162.0;0.0;162.0;0.0;10.0;90.0
2026-06-16T17:15;RM;212.0;47.7;212.0;0.0;164.3;0.0;164.3;0.0;164.3;0.0;10.0;90.0
2026-06-16T17:30;RM;211.2;44.4;211.2;0.0;166.8;0.0;166.8;0.0;166.8;0.0;10.0;90.0
2026-06-16T17:45;RM;210.4;33.4;210.4;0.0;177.0;0.0;177.0;0.0;177.0;0.0;10.0;90.0
2026-06-16T18:00;RM;209.4;24.2;209.4;0.0;185.2;0.0;185.2;0.0;185.2;0.0;10.0;90.0
2026-06-16T18:15;RM;208.4;19.0;208.4;0.0;189.4;0.0;189.4;0.0;189.4;0.0;10.0;90.0
2026-06-16T18:30;RM;207.3;16.4;207.3;0.0;190.9;0.0;190.9;0.0;190.9;0.0;10.0;90.0
2026-06-16T18:45;RM;206.2;14.0;206.2;0.0;192.2;0.0;192.2;0.0;192.2;0.0;10.0;90.0
2026-06-16T19:00;RM;205.0;10.9;205.0;0.0;194.0;0.0;194.0;0.0;194.0;0.0;10.0;90.0
2026-06-16T19:15;RM;203.7;8.2;203.7;0.0;195.5;0.0;195.5;0.0;195.5;0.0;10.0;90.0
2026-06-16T19:30;RM;202.4;6.7;202.4;0.0;195.8;0.0;195.8;0.0;195.8;0.0;10.0;90.0
2026-06-16T19:45;RM;201.1;5.7;201.1;0.0;195.4;0.0;195.4;0.0;195.4;0.0;10.0;90.0
2026-06-16T20:00;RM;199.7;4.4;199.7;0.0;195.3;0.0;195.3;0.0;195.3;0.0;10.0;90.0
2026-06-16T20:15;RM;198.4;1.8;198.4;0.0;196.6;0.0;196.6;0.0;196.5;0.0;10.0;90.0
2026-06-16T20:30;RM;197.0;0.0;197.0;0.0;197.0;0.0;197.0;0.0;196.5;0.0;10.0;89.9
2026-06-16T20:45;RM;195.7;0.0;195.7;0.0;195.7;0.0;195.7;0.0;195.7;0.0;10.0;89.9
2026-06-16T21:00;RM;194.4;0.0;194.4;0.0;194.4;0.0;194.4;0.0;194.4;0.0;10.0;89.9
2026-06-16T21:15;RM;193.1;0.0;193.1;0.0;193.1;0.0;193.1;0.0;193.1;0.0;10.0;89.9
2026-06-16T21:30;RM;191.9;0.0;191.9;0.0;191.9;0.0;191.9;0.0;191.9;0.0;10.0;89.9
2026-06-16T21:45;RM;190.7;0.0;190.7;0.0;190.7;0.0;190.7;0.0;190.7;0.0;10.0;89.9
2026-06-16T22:00;RM;189.6;0.0;189.6;0.0;189.6;0.0;189.6;0.0;189.6;0.0;10.0;89.9
2026-06-16T22:15;RM;188.5;0.0;188.5;0.0;188.5;0.0;188.5;0.0;188.5;0.0;10.0;89.9
2026-06-16T22:30;RM;187.4;0.0;187.4;0.0;187.4;0.0;187.4;0.0;187.4;0.0;10.0;89.9
2026-06-16T22:45;RM;186.4;0.0;186.4;0.0;186.4;0.0;186.4;0.0;186.4;0.0;10.0;89.9
2026-06-16T23:00;RM;185.5;0.0;185.5;0.0;185.5;0.0;185.5;0.0;185.5;0.0;10.0;89.9
2026-06-16T23:15;RM;184.6;0.0;184.6;0.0;184.6;0.0;184.6;0.0;184.6;0.0;10.0;89.9
2026-06-16T23:30;RM;183.7;0.0;183.7;0.0;183.7;0.0;183.7;0.0;183.7;0.0;10.0;89.9
2026-06-16T23:45;RM;182.9;0.0;182.9;0.0;182.9;0.0;182.9;0.0;182.9;0.0;10.0;89.9
2026-06-17T00:00;RM;179.7;0.0;179.7;0.0;179.7;0.0;179.7;0.0;180.3;0.0;10.0;90.0
2026-06-17T00:15;RM;178.9;0.0;178.9;0.0;178.9;0.0;178.9;0.0;178.9;0.0;10.0;90.0
2026-06-17T00:30;RM;178.2;0.0;178.2;0.0;178.2;0.0;178.2;0.0;178.2;0.0;10.0;90.0
2026-06-17T00:45;RM;177.6;0.0;177.6;0.0;177.6;0.0;177.6;0.0;177.6;0.0;10.0;90.0
2026-06-17T01:00;RM;177.0;0.0;177.0;0.0;177.0;0.0;177.0;0.0;177.0;0.0;10.0;90.0
2026-06-17T01:15;RM;176.4;0.0;176.4;0.0;176.4;0.0;176.4;0.0;176.4;0.0;10.0;90.0
2026-06-17T01:30;RM;175.9;0.0;175.9;0.0;175.9;0.0;175.9;0.0;175.9;0.0;10.0;90.0
2026-06-17T01:45;RM;175.5;0.0;175.5;0.0;175.5;0.0;175.5;0.0;175.5;0.0;10.0;90.0
2026-06-17T02:00;RM;175.3;0.0;175.3;0.0;175.3;0.0;175.3;0.0;175.3;0.0;10.0;90.0
2026-06-17T02:15;RM;175.2;0.0;175.2;0.0;175.2;0.0;175.2;0.0;175.2;0.0;10.0;90.0
2026-06-17T02:30;RM;175.2;0.0;175.2;0.0;175.2;0.0;175.2;0.0;175.2;0.0;10.0;90.0
2026-06-17T02:45;RM;175.2;0.0;175.2;0.0;175.2;0.0;175.2;0.0;175.2;0.0;10.0;90.0
2026-06-17T03:00;RM;175.3;0.0;175.3;0.0;175.3;0.0;175.3;0.0;175.3;0.0;10.0;90.0
2026-06-17T03:15;RM;175.5;0.0;175.5;0.0;175.5;0.0;175.5;0.0;175.5;0.0;10.0;90.0
2026-06-17T03:30;RM;175.7;0.0;175.7;0.0;175.7;0.0;175.7;0.0;175.7;0.0;10.0;90.0
2026-06-17T03:45;RM;176.0;0.0;176.0;0.0;176.0;0.0;176.0;0.0;176.0;0.0;10.0;90.0
2026-06-17T04:00;RM;176.3;0.0;176.3;0.0;176.3;0.0;176.3;0.0;176.3;0.0;10.0;90.0
2026-06-17T04:15;RM;176.7;0.0;176.7;0.0;176.7;0.0;176.7;0.0;176.7;0.0;10.0;90.0
2026-06-17T04:30;RM;177.2;0.0;177.2;0.0;177.2;0.0;177.2;0.0;177.2;0.0;10.0;90.0
2026-06-17T04:45;RM;177.9;0.0;177.9;0.0;177.9;0.0;177.9;0.0;177.9;0.0;10.0;90.0
2026-06-17T05:00;RM;178.7;0.0;178.7;0.0;178.7;0.0;178.7;0.0;178.7;0.0;10.0;90.0
2026-06-17T05:15;RM;179.6;0.0;179.6;0.0;179.6;0.0;179.6;0.0;179.6;0.0;10.0;90.0
2026-06-17T05:30;RM;180.5;0.0;180.5;0.0;180.5;0.0;180.5;0.0;180.5;0.0;10.0;90.0
2026-06-17T05:45;RM;181.5;0.9;181.5;0.0;180.6;0.0;180.6;0.0;180.6;0.0;10.0;90.0
2026-06-17T06:00;RM;182.5;1.6;182.5;0.0;180.9;0.0;180.9;0.0;180.9;0.0;10.0;90.0
2026-06-17T06:15;RM;183.6;1.7;183.6;0.0;182.0;0.0;182.0;0.0;182.0;0.0;10.0;90.0
2026-06-17T06:30;RM;184.7;2.5;184.7;0.0;182.3;0.0;182.3;0.0;182.3;0.0;10.0;90.0
2026-06-17T06:45;RM;185.9;5.4;185.9;0.0;180.6;0.0;180.6;0.0;180.6;0.0;10.0;90.0
2026-06-17T07:00;RM;187.2;9.1;187.2;0.0;178.1;0.0;178.1;0.0;178.1;0.0;10.0;90.0
2026-06-17T07:15;RM;188.5;11.8;188.5;0.0;176.7;0.0;176.7;0.0;176.7;0.0;10.0;90.0
2026-06-17T07:30;RM;189.9;13.2;189.9;0.0;176.7;0.0;176.7;0.0;176.7;0.0;10.0;90.0
2026-06-17T07:45;RM;191.3;14.7;191.3;0.0;176.5;0.0;176.5;0.0;176.5;0.0;10.0;90.0
2026-06-17T08:00;RM;192.8;17.0;192.8;0.0;175.7;0.0;175.7;0.0;175.7;0.0;10.0;90.0
2026-06-17T08:15;RM;194.3;18.3;194.3;0.0;176.0;0.0;176.0;0.0;176.0;0.0;10.0;90.0
2026-06-17T08:30;RM;195.9;16.3;195.9;0.0;179.6;0.0;179.6;0.0;179.6;0.0;10.0;90.0
2026-06-17T08:45;RM;197.5;12.5;197.5;0.0;185.0;0.0;185.0;0.0;185.0;0.0;10.0;90.0
2026-06-17T09:00;RM;199.1;12.9;199.1;0.0;186.2;0.0;186.2;0.0;186.2;0.0;10.0;90.0
2026-06-17T09:15;RM;200.7;26.3;200.7;0.0;174.4;0.0;174.4;0.0;174.4;0.0;10.0;90.0
2026-06-17T09:30;RM;202.3;24.4;202.3;0.0;177.9;0.0;177.9;0.0;177.9;0.0;10.0;90.0
2026-06-17T09:45;RM;203.9;4.9;203.9;0.0;199.0;0.0;199.0;0.0;196.5;0.0;10.0;89.7
2026-06-17T10:00;RM;205.4;5.1;205.4;0.0;200.3;0.0;200.3;0.0;196.5;0.0;10.0;89.2
2026-06-17T10:15;RM;206.8;5.4;206.8;0.0;201.5;0.0;201.5;0.0;196.5;0.0;10.0;88.5
2026-06-17T10:30;RM;208.2;5.6;208.2;0.0;202.6;0.0;202.6;0.0;196.5;0.0;10.0;87.7
2026-06-17T10:45;RM;209.5;51.0;209.5;0.0;158.5;0.0;158.5;0.0;178.9;0.0;10.0;90.0
2026-06-17T11:00;RM;210.7;10.2;210.7;0.0;200.5;0.0;200.5;0.0;196.5;0.0;10.0;89.5
2026-06-17T11:15;RM;211.8;6.2;211.8;0.0;205.6;0.0;205.6;0.0;196.5;0.0;10.0;88.2
2026-06-17T11:30;RM;212.7;6.3;212.7;0.0;206.4;0.0;206.4;0.0;196.5;0.0;10.0;86.9
2026-06-17T11:45;RM;213.6;6.5;213.6;0.0;207.2;0.0;207.2;0.0;196.5;0.0;10.0;85.4
2026-06-17T12:00;RM;214.4;6.6;214.4;0.0;207.8;0.0;207.8;0.0;196.5;0.0;10.0;83.9
2026-06-17T12:15;RM;215.1;6.7;215.1;0.0;208.4;0.0;208.4;0.0;196.5;0.0;10.0;82.3
2026-06-17T12:30;RM;215.6;6.7;215.6;0.0;208.9;0.0;208.9;0.0;196.5;0.0;10.0;80.6
2026-06-17T12:45;RM;216.1;6.8;216.1;0.0;209.4;0.0;209.4;0.0;196.5;0.0;10.0;78.9
2026-06-17T13:00;RM;216.5;6.8;216.5;0.0;209.7;0.0;209.7;0.0;196.5;0.0;10.0;77.1
2026-06-17T13:15;RM;216.8;6.8;216.8;0.0;210.0;0.0;210.0;0.0;196.5;0.0;10.0;75.2
2026-06-17T13:30;RM;217.0;6.7;217.0;0.0;210.3;0.0;210.3;0.0;196.5;0.0;10.0;73.4
2026-06-17T13:45;RM;217.1;6.7;217.1;0.0;210.5;0.0;210.5;0.0;196.5;0.0;10.0;71.5
2026-06-17T14:00;RM;217.2;23.7;217.2;0.0;193.5;0.0;193.5;0.0;193.5;0.0;10.0;71.5
2026-06-17T14:15;RM;217.1;42.8;217.1;0.0;174.4;0.0;174.4;0.0;181.5;0.0;10.0;72.3
2026-06-17T14:30;RM;217.0;55.2;217.0;0.0;161.8;0.0;161.8;0.0;181.5;0.0;10.0;74.5
2026-06-17T14:45;RM;216.8;46.9;216.8;0.0;169.9;0.0;169.9;0.0;181.5;0.0;10.0;75.9
2026-06-17T15:00;RM;216.5;40.1;216.5;0.0;176.4;0.0;176.4;0.0;181.5;0.0;10.0;76.5
2026-06-17T15:15;RM;216.2;34.5;216.2;0.0;181.7;0.0;181.7;0.0;181.7;0.0;10.0;76.5
2026-06-17T15:30;RM;215.7;31.3;215.7;0.0;184.4;0.0;184.4;0.0;184.4;0.0;10.0;76.5
2026-06-17T15:45;RM;215.2;34.3;215.2;0.0;180.9;0.0;180.9;0.0;181.5;0.0;10.0;76.5
2026-06-17T16:00;RM;214.6;43.1;214.6;0.0;171.5;0.0;171.5;0.0;181.5;0.0;10.0;77.7
2026-06-17T16:15;RM;213.9;33.7;213.9;0.0;180.1;0.0;180.1;0.0;181.5;0.0;10.0;77.9
2026-06-17T16:30;RM;213.1;27.6;213.1;0.0;185.5;0.0;185.5;0.0;185.5;0.0;10.0;77.9
2026-06-17T16:45;RM;212.3;32.0;212.3;0.0;180.3;0.0;180.3;0.0;181.5;0.0;10.0;78.0
2026-06-17T17:00;RM;211.4;28.2;211.4;0.0;183.2;0.0;183.2;0.0;183.2;0.0;10.0;78.0
2026-06-17T17:15;RM;210.4;13.9;210.4;0.0;196.5;0.0;196.5;0.0;196.5;0.0;10.0;78.0
2026-06-17T17:30;RM;209.4;4.8;209.4;0.0;204.6;0.0;204.6;0.0;196.5;0.0;10.0;76.9
2026-06-17T17:45;RM;208.3;3.1;208.3;0.0;205.2;0.0;205.2;0.0;196.5;0.0;10.0;75.7
2026-06-17T18:00;RM;207.2;2.7;207.2;0.0;204.4;0.0;204.4;0.0;196.5;0.0;10.0;74.6
2026-06-17T18:15;RM;206.0;2.4;206.0;0.0;203.6;0.0;203.6;0.0;196.5;0.0;10.0;73.7
2026-06-17T18:30;RM;204.7;2.1;204.7;0.0;202.6;0.0;202.6;0.0;196.5;0.0;10.0;72.9
2026-06-17T18:45;RM;203.5;1.8;203.5;0.0;201.7;0.0;201.7;0.0;196.5;0.0;10.0;72.2
2026-06-17T19:00;RM;202.1;1.5;202.1;0.0;200.6;0.0;200.6;0.0;196.5;0.0;10.0;71.6
2026-06-17T19:15;RM;200.7;1.2;200.7;0.0;199.6;0.0;199.6;0.0;196.5;0.0;10.0;71.2
2026-06-17T19:30;RM;199.3;0.9;199.3;0.0;198.5;0.0;198.5;0.0;196.5;0.0;10.0;70.9
2026-06-17T19:45;RM;197.9;0.6;197.9;0.0;197.3;0.0;197.3;0.0;196.5;0.0;10.0;70.8
2026-06-17T20:00;RM;196.5;0.4;196.5;0.0;196.1;0.0;196.1;0.0;196.1;0.0;10.0;70.8
2026-06-17T20:15;RM;195.0;0.1;195.0;0.0;194.9;0.0;194.9;0.0;194.9;0.0;10.0;70.8
2026-06-17T20:30;RM;193.5;0.0;193.5;0.0;193.5;0.0;193.5;0.0;193.5;0.0;10.0;70.8
2026-06-17T20:45;RM;192.1;0.0;192.1;0.0;192.1;0.0;192.1;0.0;192.1;0.0;10.0;70.8
2026-06-17T21:00;RM;190.6;0.0;190.6;0.0;190.6;0.0;190.6;0.0;190.6;0.0;10.0;70.8
2026-06-17T21:15;RM;189.2;0.0;189.2;0.0;189.2;0.0;189.2;0.0;189.2;0.0;10.0;70.8
2026-06-17T21:30;RM;187.8;0.0;187.8;0.0;187.8;0.0;187.8;0.0;187.8;0.0;10.0;70.8
2026-06-17T21:45;RM;186.4;0.0;186.4;0.0;186.4;0.0;186.4;0.0;186.4;0.0;10.0;70.8
2026-06-17T22:00;RM;185.0;0.0;185.0;0.0;185.0;0.0;185.0;0.0;185.0;0.0;10.0;70.8
2026-06-17T22:15;RM;183.7;0.0;183.7;0.0;183.7;0.0;183.7;0.0;183.7;0.0;10.0;70.8
2026-06-17T22:30;RM;182.4;0.0;182.4;0.0;182.4;0.0;182.4;0.0;182.4;0.0;10.0;70.8
2026-06-17T22:45;RM;181.2;0.0;181.2;0.0;181.2;0.0;181.2;0.0;181.5;0.0;10.0;70.9
2026-06-17T23:00;RM;179.9;0.0;179.9;0.0;179.9;0.0;179.9;0.0;181.5;0.0;10.0;71.0
2026-06-17T23:15;RM;178.8;0.0;178.8;0.0;178.8;0.0;178.8;0.0;181.5;0.0;10.0;71.4
2026-06-17T23:30;RM;177.7;0.0;177.7;0.0;177.7;0.0;177.7;0.0;181.5;0.0;10.0;71.8
2026-06-17T23:45;RM;176.6;0.0;176.6;0.0;176.6;0.0;176.6;0.0;181.5;0.0;10.0;72.4
2026-06-15T00:00;NA;144.3;0.0;144.3;0.0;144.3;0.0;144.3;0.0;144.3;0.0;10.0;89.1
2026-06-15T00:15;NA;143.9;0.0;143.9;0.0;143.9;0.0;143.9;0.0;143.9;0.0;10.0;89.1
2026-06-15T00:30;NA;143.6;0.0;143.6;0.0;143.6;0.0;143.6;0.0;143.6;0.0;10.0;89.1
2026-06-15T00:45;NA;143.3;0.0;143.3;0.0;143.3;0.0;143.3;0.0;143.3;0.0;10.0;89.1
2026-06-15T01:00;NA;143.1;0.0;143.1;0.0;143.1;0.0;143.1;0.0;143.1;0.0;10.0;89.1
2026-06-15T01:15;NA;142.9;0.0;142.9;0.0;142.9;0.0;142.9;0.0;142.9;0.0;10.0;89.1
2026-06-15T01:30;NA;142.8;0.0;142.8;0.0;142.8;0.0;142.8;0.0;142.8;0.0;10.0;89.1
2026-06-15T01:45;NA;142.8;0.0;142.8;0.0;142.8;0.0;142.8;0.0;142.8;0.0;10.0;89.1
2026-06-15T02:00;NA;142.7;0.0;142.7;0.0;142.7;0.0;142.7;0.0;142.7;0.0;10.0;89.1
2026-06-15T02:15;NA;142.7;0.0;142.7;0.0;142.7;0.0;142.7;0.0;142.7;0.0;10.0;89.1
2026-06-15T02:30;NA;142.8;0.0;142.8;0.0;142.8;0.0;142.8;0.0;142.8;0.0;10.0;89.1
2026-06-15T02:45;NA;142.9;0.0;142.9;0.0;142.9;0.0;142.9;0.0;142.9;0.0;10.0;89.1
2026-06-15T03:00;NA;143.0;0.0;143.0;0.0;143.0;0.0;143.0;0.0;143.0;0.0;10.0;89.1
2026-06-15T03:15;NA;143.1;0.0;143.1;0.0;143.1;0.0;143.1;0.0;143.1;0.0;10.0;89.1
2026-06-15T03:30;NA;143.3;0.0;143.3;0.0;143.3;0.0;143.3;0.0;143.3;0.0;10.0;89.1
2026-06-15T03:45;NA;143.5;0.0;143.5;0.0;143.5;0.0;143.5;0.0;143.5;0.0;10.0;89.1
2026-06-15T04:00;NA;143.7;0.0;143.7;0.0;143.7;0.0;143.7;0.0;143.7;0.0;10.0;89.1
2026-06-15T04:15;NA;143.9;0.0;143.9;0.0;143.9;0.0;143.9;0.0;143.9;0.0;10.0;89.1
2026-06-15T04:30;NA;144.2;0.0;144.2;0.0;144.2;0.0;144.2;0.0;144.2;0.0;10.0;89.1
2026-06-15T04:45;NA;144.4;0.0;144.4;0.0;144.4;0.0;144.4;0.0;144.4;0.0;10.0;89.1
2026-06-15T05:00;NA;144.7;0.0;144.7;0.0;144.7;0.0;144.7;0.0;144.7;0.0;10.0;89.1
2026-06-15T05:15;NA;145.0;0.0;145.0;0.0;145.0;0.0;145.0;0.0;145.0;0.0;10.0;89.1
2026-06-15T05:30;NA;145.4;0.0;145.4;0.0;145.4;0.0;145.4;0.0;145.4;0.0;10.0;89.1
2026-06-15T05:45;NA;145.8;4.8;145.8;0.0;141.0;0.0;141.0;0.0;141.0;0.0;10.0;89.1
2026-06-15T06:00;NA;146.2;11.6;146.2;0.0;134.6;0.0;134.6;0.0;134.6;0.0;10.0;89.1
2026-06-15T06:15;NA;146.7;19.6;146.7;0.0;127.1;0.0;127.1;0.0;132.2;0.0;10.0;89.5
2026-06-15T06:30;NA;147.3;28.5;147.3;0.0;118.8;0.0;118.8;0.0;125.7;0.0;10.0;90.0
2026-06-15T06:45;NA;147.9;38.2;147.9;0.0;109.7;0.0;109.7;0.0;109.7;0.0;10.0;90.0
2026-06-15T07:00;NA;148.7;48.5;148.7;0.0;100.2;0.0;100.2;0.0;100.2;0.0;10.0;90.0
2026-06-15T07:15;NA;149.4;59.3;149.4;0.0;90.1;0.0;90.1;0.0;90.1;0.0;10.0;90.0
2026-06-15T07:30;NA;150.3;70.5;150.3;0.0;79.8;0.0;79.8;0.0;79.8;0.0;10.0;90.0
2026-06-15T07:45;NA;151.2;81.1;151.2;0.0;70.2;0.0;70.2;0.0;70.2;0.0;10.0;90.0
2026-06-15T08:00;NA;152.2;91.5;152.2;0.0;60.7;0.0;60.7;0.0;60.7;0.0;10.0;90.0
2026-06-15T08:15;NA;153.2;101.7;153.2;0.0;51.5;0.0;51.5;0.0;51.5;0.0;10.0;90.0
2026-06-15T08:30;NA;154.3;111.5;154.3;0.0;42.9;0.0;42.9;0.0;42.9;0.0;10.0;90.0
2026-06-15T08:45;NA;155.4;120.6;155.4;0.0;34.8;0.0;34.8;0.0;34.8;0.0;10.0;90.0
2026-06-15T09:00;NA;156.5;129.5;156.5;0.0;27.0;0.0;27.0;0.0;27.0;0.0;10.0;90.0
2026-06-15T09:15;NA;157.7;138.9;157.7;0.0;18.7;0.0;18.7;0.0;18.7;0.0;10.0;90.0
2026-06-15T09:30;NA;158.7;149.2;158.7;0.0;9.6;0.0;9.6;0.0;9.6;0.0;10.0;90.0
2026-06-15T09:45;NA;159.8;159.8;159.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;90.0
2026-06-15T10:00;NA;160.8;169.3;160.8;0.0;0.0;8.5;0.0;0.0;0.0;8.5;10.7;90.0
2026-06-15T10:15;NA;161.7;176.3;161.7;0.0;0.0;14.6;0.0;0.0;0.0;14.6;11.8;90.0
2026-06-15T10:30;NA;162.6;180.8;162.6;0.0;0.0;18.2;0.0;0.0;0.0;18.2;13.2;90.0
2026-06-15T10:45;NA;163.4;184.3;163.4;0.0;0.0;20.9;0.0;0.0;0.0;20.9;14.8;90.0
2026-06-15T11:00;NA;164.1;189.2;164.1;0.0;0.0;25.0;0.0;0.0;0.0;25.0;16.7;90.0
2026-06-15T11:15;NA;164.8;196.5;164.8;0.0;0.0;31.7;0.0;0.0;0.0;31.7;19.1;90.0
2026-06-15T11:30;NA;165.4;205.8;165.4;0.0;0.0;40.5;0.0;0.0;0.0;40.5;22.2;90.0
2026-06-15T11:45;NA;165.9;215.4;165.9;0.0;0.0;49.5;0.0;0.0;0.0;49.5;26.0;90.0
2026-06-15T12:00;NA;166.3;218.8;166.3;0.0;0.0;52.5;0.0;0.0;0.0;52.5;30.0;90.0
2026-06-15T12:15;NA;166.7;219.4;166.7;0.0;0.0;52.7;0.0;0.0;0.0;52.7;34.1;90.0
2026-06-15T12:30;NA;167.0;221.3;167.0;0.0;0.0;54.3;0.0;0.0;0.0;54.3;38.3;90.0
2026-06-15T12:45;NA;167.2;224.1;167.2;0.0;0.0;56.9;0.0;0.0;0.0;56.9;42.6;90.0
2026-06-15T13:00;NA;167.5;227.2;167.5;0.0;0.0;59.8;0.0;0.0;0.0;59.8;47.2;90.0
2026-06-15T13:15;NA;167.7;224.2;167.7;0.0;0.0;56.5;0.0;0.0;0.0;56.5;51.5;90.0
2026-06-15T13:30;NA;167.8;220.7;167.8;0.0;0.0;52.9;0.0;0.0;0.0;52.9;55.6;90.0
2026-06-15T13:45;NA;167.9;219.2;167.9;0.0;0.0;51.3;0.0;0.0;0.0;51.3;59.5;90.0
2026-06-15T14:00;NA;168.0;219.7;168.0;0.0;0.0;51.7;0.0;0.0;0.0;51.7;63.5;90.0
2026-06-15T14:15;NA;168.0;215.0;168.0;0.0;0.0;47.0;0.0;0.0;0.0;47.0;67.1;90.0
2026-06-15T14:30;NA;168.0;209.2;168.0;0.0;0.0;41.1;0.0;0.0;0.0;41.1;70.2;90.0
2026-06-15T14:45;NA;168.0;205.9;168.0;0.0;0.0;37.9;0.0;0.0;0.0;37.9;73.1;90.0
2026-06-15T15:00;NA;167.9;201.1;167.9;0.0;0.0;33.2;0.0;0.0;0.0;33.2;75.7;90.0
2026-06-15T15:15;NA;167.7;192.0;167.7;0.0;0.0;24.3;0.0;0.0;0.0;24.3;77.5;90.0
2026-06-15T15:30;NA;167.5;184.4;167.5;0.0;0.0;16.9;0.0;0.0;0.0;16.9;78.8;90.0
2026-06-15T15:45;NA;167.2;178.2;167.2;0.0;0.0;11.1;0.0;0.0;0.0;11.1;79.7;90.0
2026-06-15T16:00;NA;166.8;172.3;166.8;0.0;0.0;5.6;0.0;0.0;0.0;5.6;80.1;90.0
2026-06-15T16:15;NA;166.3;162.3;166.3;0.0;4.0;0.0;0.0;0.0;4.0;0.0;79.7;90.0
2026-06-15T16:30;NA;165.8;152.1;165.8;0.0;13.7;0.0;0.0;0.0;13.7;0.0;78.5;90.0
2026-06-15T16:45;NA;165.1;142.3;165.1;0.0;22.8;0.0;0.0;0.0;22.8;0.0;76.4;90.0
2026-06-15T17:00;NA;164.4;132.6;164.4;0.0;31.8;0.0;0.0;0.0;31.8;0.0;73.6;90.0
2026-06-15T17:15;NA;163.6;122.5;163.6;0.0;41.2;0.0;0.0;0.0;41.2;0.0;69.8;90.0
2026-06-15T17:30;NA;162.8;112.0;162.8;0.0;50.8;0.0;0.0;0.0;50.8;0.0;65.2;90.0
2026-06-15T17:45;NA;161.9;101.6;161.9;0.0;60.3;0.0;0.0;0.0;60.3;0.0;59.8;90.0
2026-06-15T18:00;NA;161.0;91.3;161.0;0.0;69.7;0.0;0.0;0.0;69.7;0.0;53.5;90.0
2026-06-15T18:15;NA;160.0;80.8;160.0;0.0;79.2;0.0;0.0;0.0;79.2;0.0;46.3;90.0
2026-06-15T18:30;NA;159.0;69.9;159.0;0.0;89.1;0.0;0.0;0.0;89.1;0.0;38.2;90.0
2026-06-15T18:45;NA;158.0;58.8;158.0;0.0;99.2;0.0;0.0;0.0;99.2;0.0;29.2;90.0
2026-06-15T19:00;NA;157.0;48.0;157.0;0.0;109.0;0.0;0.0;0.0;109.0;0.0;19.4;90.0
2026-06-15T19:15;NA;156.0;38.0;156.0;0.0;118.0;0.0;14.7;0.0;118.0;0.0;10.0;90.0
2026-06-15T19:30;NA;155.1;28.7;155.1;0.0;126.4;0.0;126.4;0.0;126.4;0.0;10.0;90.0
2026-06-15T19:45;NA;154.2;20.1;154.2;0.0;134.1;0.0;134.1;0.0;134.1;0.0;10.0;90.0
2026-06-15T20:00;NA;153.3;12.0;153.3;0.0;141.3;0.0;141.3;0.0;141.3;0.0;10.0;90.0
2026-06-15T20:15;NA;152.5;4.9;152.5;0.0;147.6;0.0;147.6;0.0;147.2;0.0;10.0;90.0
2026-06-15T20:30;NA;151.7;0.0;151.7;0.0;151.7;0.0;151.7;0.0;147.2;0.0;10.0;89.5
2026-06-15T20:45;NA;151.0;0.0;151.0;0.0;151.0;0.0;151.0;0.0;147.2;0.0;10.0;89.2
2026-06-15T21:00;NA;150.3;0.0;150.3;0.0;150.3;0.0;150.3;0.0;147.2;0.0;10.0;88.9
2026-06-15T21:15;NA;149.7;0.0;149.7;0.0;149.7;0.0;149.7;0.0;147.2;0.0;10.0;88.7
2026-06-15T21:30;NA;149.0;0.0;149.0;0.0;149.0;0.0;149.0;0.0;147.2;0.0;10.0;88.5
